,Experiment_name,benchmark,conf_effective_cache_size,conf_effective_io_concurrency,conf_maintenance_work_mem,conf_max_parallel_workers,conf_parallel_setup_cost,conf_random_page_cost,conf_seq_page_cost,conf_temp_buffers,conf_work_mem,iteration,queryTime_1,queryTime_10,queryTime_11,queryTime_12,queryTime_13,queryTime_14,queryTime_15,queryTime_16,queryTime_17_rewritten,queryTime_19,queryTime_2,queryTime_20_rewritten,queryTime_22,queryTime_3,queryTime_4,queryTime_5,queryTime_6,queryTime_7,queryTime_8,queryTime_9,queryTime_Total,scale_factor,timestamp
1855,localdesktop_10g_25_3,tpch,1GB,50.0,2884MB,2.0,,10.0,2.0,947MB,3671MB,34.0,31.018825769424442,30.555366277694702,17.76555061340332,7.9569032192230225,16.502867221832275,80.87358403205872,62.62937808036804,23.081688404083252,12.76510763168335,8.348145484924316,10.031947612762453,36.276597261428826,5.753998041152954,49.150954961776726,114.58220934867859,11.928441762924194,4.582748174667358,6.363572120666504,36.70003652572632,57.004435062408454,623.8723576068877,10.0,1565535114.0
1856,localdesktop_10g_25_3,tpch,1GB,50.0,2884MB,2.0,,10.0,2.0,947MB,3671MB,35.0,31.283908367156982,29.59937310218811,13.976667404174805,8.071308135986326,16.468625783920288,75.25770711898805,55.374367237091064,18.83170866966248,12.760022401809692,8.787858724594116,9.874787569046019,44.648783206939704,5.8386290073394775,43.236287355422974,89.57568955421448,11.206233024597168,4.498526573181152,6.4554803371429434,29.93449449539185,44.439419507980354,560.119877576828,10.0,1565536031.0
1857,localdesktop_10g_25_3,tpch,8GB,194.0,4965MB,2.0,,3.0,6.0,405MB,3762MB,36.0,31.03058671951294,28.153318643569946,52.75202584266663,6.361561298370361,19.97939085960388,209.22334623336792,71.68124651908876,49.915724515914924,12.4678213596344,9.631538152694704,13.536864757537842,26.06067276000977,8.17905855178833,8.140350580215454,44.660474061965935,6.7593441009521475,4.5289857387542725,7.275329828262329,134.97289514541626,39.2696943283081,784.5802299976349,10.0,1565537160.0
1858,localdesktop_10g_25_3,tpch,8GB,194.0,4965MB,2.0,,3.0,6.0,405MB,3762MB,37.0,31.350111246109012,25.78201532363892,53.584853887557976,6.360739231109619,17.298408031463627,188.20018672943115,70.39652395248412,49.385384321212776,12.639905214309692,8.45740532875061,13.555428743362427,23.63416624069214,8.234449148178099,7.720149755477905,50.89191722869873,6.756499290466309,4.5671725273132315,7.4775962829589835,142.8400640487671,40.173863172531135,769.3068397045135,10.0,1565538269.0
1859,localdesktop_10g_25_3,tpch,8GB,194.0,4965MB,2.0,,3.0,6.0,405MB,3762MB,38.0,31.140929698944092,26.49146032333374,53.53962278366089,6.246189832687378,17.24727511405945,189.73721766471863,53.44709134101868,52.3162477016449,12.422322273254395,8.241054058074951,13.381759643554688,24.89972758293152,8.101230144500732,7.281324863433838,47.947035551071174,6.767557859420776,4.586275577545166,7.772403478622436,141.8083579540253,40.804832458496094,754.1799159049988,10.0,1565539362.0
1860,localdesktop_10g_25_3,tpch,2GB,180.0,2367MB,1.0,,12.0,10.0,594MB,60MB,39.0,45.87559199333191,30.46835494041443,15.962438106536865,9.325353622436523,19.43210768699646,61.50348877906799,82.58816528320312,19.714124202728268,14.241467475891113,10.36959147453308,8.712055206298826,39.38062715530396,8.820942401885986,15.684851169586182,69.83917951583861,9.647415161132812,6.62937593460083,9.4557683467865,10.567784309387207,52.151519536972046,540.3702023029326,10.0,1565540244.0
1861,localdesktop_10g_25_3,tpch,2GB,180.0,2367MB,1.0,,12.0,10.0,594MB,60MB,40.0,46.31858468055725,28.3874990940094,15.584742069244385,9.137419939041136,18.324805498123172,61.4014003276825,70.04748296737671,18.02213788032532,14.249670267105104,10.419079303741457,8.760336875915527,43.474528551101685,9.8656644821167,14.50371265411377,68.82584404945375,9.545412778854368,6.665442705154419,9.165258407592773,10.510163545608519,52.70097351074219,525.9101595878601,10.0,1565541113.0
1862,localdesktop_10g_25_3,tpch,2GB,180.0,2367MB,1.0,,12.0,10.0,594MB,60MB,41.0,0.0798647403717041,29.198798656463623,16.125117301940918,9.551186323165895,20.62279510498047,64.24708771705627,65.84412956237793,21.036075830459595,14.284634351730347,10.857725381851196,9.191551685333252,43.30122566223145,10.094186305999756,16.23112416267395,67.52845668792725,9.619800090789797,6.55791974067688,9.311538457870485,10.328087329864502,53.91795992851257,487.9292650222778,10.0,1565541945.0
1863,localdesktop_10g_25_3,tpch,8GB,96.0,5072MB,2.0,,12.0,1.0,346MB,2823MB,42.0,31.13734006881714,29.867210388183594,17.525307178497314,11.1094069480896,16.461430072784427,71.85970377922058,60.11043405532837,21.846679210662842,12.782106399536133,7.970698833465576,9.185539484024046,28.379930257797238,5.947951793670653,43.685112953186035,104.08170914649963,11.038258075714113,4.56698489189148,6.404163122177124,32.465322256088264,53.148009300231934,579.5732982158661,10.0,1565542914.0
1864,localdesktop_10g_25_3,tpch,8GB,96.0,5072MB,2.0,,12.0,1.0,346MB,2823MB,43.0,30.911186933517453,48.72739577293396,16.017372608184814,18.40579867362976,16.542316198349,82.15264558792114,58.52526164054871,32.84228277206421,12.720942497253418,9.287792682647703,9.992053508758543,30.86360788345337,5.789283514022827,46.49469876289368,112.93851256370544,11.276981353759766,4.605067014694214,6.434737205505371,35.64908456802368,56.9166648387909,647.0936865806581,10.0,1565543949.0
1865,localdesktop_10g_25_3,tpch,8GB,96.0,5072MB,2.0,,12.0,1.0,346MB,2823MB,44.0,31.18636465072632,45.9684226512909,14.0107581615448,11.64628791809082,16.499666213989258,76.71101140975951,63.29772090911865,20.18063449859619,12.92554783821106,8.803469181060791,9.614803314208984,25.383368015289307,5.822723865509032,43.33809757232666,83.11552023887634,9.593687534332275,4.5665435791015625,6.437981843948363,29.757351160049442,46.70311713218689,565.5630776882173,10.0,1565544881.0
1866,localdesktop_10g_25_3,tpch,4GB,11.0,7487MB,3.0,,9.0,6.0,238MB,2606MB,45.0,31.04056453704834,46.15168118476868,12.76121973991394,6.678184747695923,16.534244775772095,57.02695798873901,31.945281505584717,18.804919958114624,12.88874578475952,7.741479635238647,7.945096492767334,31.00512003898621,3.4353787899017334,32.247095823287964,65.9276978969574,9.316287994384766,4.569697618484497,6.363981008529662,25.731085777282715,40.82280421257018,468.93752551078796,10.0,1565545680.0
1867,localdesktop_10g_25_3,tpch,4GB,11.0,7487MB,3.0,,9.0,6.0,238MB,2606MB,46.0,0.00453948974609375,0.002269506454467773,0.005782842636108398,0.0021970272064208984,0.006688594818115234,59.24591445922852,0.002396345138549805,0.0019481182098388672,0.13121366500854492,0.009803295135498049,8.185150384902954,18.88795590400696,0.002642154693603516,0.007706642150878906,0.010072708129882812,0.00247955322265625,0.0587155818939209,0.00220942497253418,0.002473592758178711,43.563096523284905,130.13525581359863,10.0,1565546148.0
1868,localdesktop_10g_25_3,tpch,4GB,11.0,7487MB,3.0,,9.0,6.0,238MB,2606MB,47.0,30.992101430892944,53.153220415115356,13.90593409538269,7.198729991912843,16.424279928207394,66.31101608276367,32.48854565620423,32.28742718696594,12.669298887252808,8.068689107894897,8.467365503311157,33.636399269104004,3.394321918487549,35.725425481796265,71.91870164871216,9.408276319503782,4.503373861312866,6.472607374191284,28.366821765899658,44.32410597801209,519.7166419029237,10.0,1565547003.0
1869,localdesktop_10g_25_3,tpch,8GB,45.0,7855MB,3.0,,13.0,1.0,309MB,2791MB,48.0,31.390141487121586,58.43140697479248,13.817840576171875,46.20005440711975,16.416923522949222,61.89466500282288,33.848321199417114,27.755983114242554,12.702157020568848,8.322451591491701,8.565626621246338,28.988573789596558,3.4115979671478267,30.678425312042236,74.4879217147827,9.022554636001589,4.578787565231323,6.464001178741455,28.28833746910095,44.02884268760681,549.2946138381958,10.0,1565547908.0
1870,localdesktop_10g_25_3,tpch,8GB,45.0,7855MB,3.0,,13.0,1.0,309MB,2791MB,49.0,30.948960065841675,52.66072583198547,14.744545698165894,7.894086837768555,16.54634737968445,67.32826042175293,32.64335966110229,19.740769863128666,13.083806037902832,8.016757249832152,8.765341997146606,28.14297270774841,3.467376232147217,34.322768688201904,71.113694190979,9.215880393981934,4.5912392139434814,6.449124813079834,28.35883069038391,46.53490042686462,504.56974840164185,10.0,1565548768.0
1871,localdesktop_10g_25_3,tpch,8GB,45.0,7855MB,3.0,,13.0,1.0,309MB,2791MB,50.0,31.24436497688293,62.12493848800659,17.795313119888306,7.887197017669678,16.552360534667972,76.56498265266418,40.23089051246643,22.491987228393555,12.759605646133425,8.360591173171997,9.621307849884033,30.878575801849365,3.4301953315734863,43.151026964187615,89.60840201377869,11.283659219741821,4.61662483215332,6.409151315689088,34.33252501487732,56.015953540802,585.3596532344817,10.0,1565549729.0
1872,localdesktop_10g_25_3,tpch,4GB,178.0,5666MB,2.0,,15.0,5.0,998MB,1937MB,51.0,31.007647037506104,45.60522627830506,13.853433609008787,15.08413815498352,16.470083236694336,84.00608015060425,56.96277379989624,29.44816303253174,12.844681024551392,8.81359052658081,10.317981958389284,33.133400917053216,5.953963041305543,45.35486221313477,105.52518153190613,9.25902819633484,4.616079568862915,6.437572479248048,34.2401282787323,48.68611216545105,617.6201272010802,10.0,1565550732.0
1873,localdesktop_10g_25_3,tpch,4GB,178.0,5666MB,2.0,,15.0,5.0,998MB,1937MB,52.0,31.54668688774109,49.532708644866936,14.254880666732788,7.870624780654907,16.57841682434082,67.51642751693726,35.88971900939941,19.586833238601685,12.864649772644045,8.860366821289062,9.670603275299072,33.618773221969604,5.857115507125855,35.17218661308289,68.33946108818054,9.047867059707643,4.6096017360687265,6.4381277561187735,26.29554796218872,43.95358037948608,507.5041787624359,10.0,1565551600.0
1874,localdesktop_10g_25_3,tpch,4GB,178.0,5666MB,2.0,,15.0,5.0,998MB,1937MB,53.0,31.453782081604004,42.600815296173096,12.763840436935425,7.929744243621826,16.745510578155518,56.95994162559509,39.367016792297356,17.216867923736572,12.70090937614441,7.9265503883361825,7.737287759780884,32.444252967834466,5.820313692092896,32.234081268310554,64.02277851104736,10.735855817794802,4.572096586227417,6.426007032394409,27.01504802703857,41.434235334396355,478.1069357395172,10.0,1565552406.0
1875,localdesktop_10g_25_3,tpch,6GB,159.0,830MB,5.0,,3.0,11.0,905MB,636MB,54.0,31.224751472473145,27.814422607421875,53.98320960998535,6.17192816734314,21.084964990615845,58.288580894470215,68.7530951499939,50.08114218711853,12.350506067276001,8.115674734115599,13.456608295440676,28.720143795013428,4.12597131729126,8.263206005096437,1642.9286141395569,6.724624633789063,4.5176379680633545,7.440028190612793,142.17596721649167,39.5243399143219,2235.745417356491,10.0,1565554996.0
1876,localdesktop_10g_25_3,tpch,6GB,159.0,830MB,5.0,,3.0,11.0,905MB,636MB,55.0,31.06468486785889,26.48347282409668,54.333236932754524,6.040220737457275,21.149627685546875,61.32292747497559,65.86680674552917,51.831637620925896,12.53696584701538,8.102823972702026,13.620826721191404,31.740920066833496,4.063471794128418,8.61701488494873,1481.5611081123352,6.685596942901611,4.543994665145874,7.520453691482544,144.81588864326474,43.02034044265747,2084.9220206737523,10.0,1565557408.0
1877,localdesktop_10g_25_3,tpch,6GB,159.0,830MB,5.0,,3.0,11.0,905MB,636MB,56.0,31.03694748878479,29.15250539779663,54.048781156539924,6.096138000488281,22.396883726119995,63.94081783294678,70.37704539299011,51.72459053993225,12.644447088241575,8.317525863647461,13.788808822631836,28.492671728134155,4.309038162231444,7.695842981338501,1347.4160997867587,6.707523584365845,4.578929901123047,7.409759521484375,141.64387989044192,43.71706509590149,1955.4953019618988,10.0,1565559694.0
1878,localdesktop_10g_25_3,tpch,4GB,122.0,839MB,8.0,,12.0,7.0,172MB,691MB,57.0,31.012136936187744,56.52274966239929,13.690821647644045,7.027763843536378,16.455381155014038,62.09076690673828,31.23303771018982,19.8046669960022,12.703408002853394,7.966151475906372,8.632123947143555,34.39046216011048,2.6036198139190674,34.860365152359016,72.79923796653749,9.031898021697998,4.549639701843262,6.344162464141847,28.44027924537659,44.05144238471985,504.2101151943207,10.0,1565560552.0
1879,localdesktop_10g_25_3,tpch,4GB,122.0,839MB,8.0,,12.0,7.0,172MB,691MB,58.0,31.06201720237732,54.54290199279785,15.443554639816284,7.164748191833496,16.46348786354065,63.59885668754578,32.74561357498169,20.289581537246704,12.65774393081665,8.109872817993164,8.379889011383058,36.84724235534668,2.6705446243286133,38.68948364257813,72.40573143959045,10.339519023895264,4.545447587966919,6.453883647918701,29.34303903579712,47.74497437477112,519.4981331825256,10.0,1565561423.0
1880,localdesktop_10g_25_3,tpch,4GB,122.0,839MB,8.0,,12.0,7.0,172MB,691MB,59.0,30.93579626083374,71.29151463508606,18.01019287109375,7.821356058120727,16.536334037780758,81.01545786857605,37.135468482971184,22.97678852081299,12.972907304763794,8.529279947280884,9.797715663909912,38.562793254852295,2.584986686706543,47.60285401344299,92.884254693985,10.184135675430296,4.553181171417236,6.396979331970215,35.59477639198303,57.40097236633301,612.7877452373505,10.0,1565562422.0
1881,localdesktop_10g_25_3,tpch,5GB,193.0,7152MB,1.0,,4.0,8.0,547MB,2328MB,60.0,46.2058789730072,32.58832573890686,54.10899567604065,8.901211500167848,26.408864974975586,74.77223014831544,84.08655786514281,57.802002906799316,14.186947107315063,12.148746013641356,23.8833692073822,33.62065386772156,8.152981519699098,10.925135612487793,51.56044363975525,9.628295421600342,6.624876976013184,9.247164726257324,170.80106830596927,46.27048587799072,781.9242360591887,10.0,1565563580.0
1882,localdesktop_10g_25_3,tpch,5GB,193.0,7152MB,1.0,,4.0,8.0,547MB,2328MB,61.0,45.77011346817017,28.137542247772217,50.63278269767761,9.13573169708252,20.693748712539676,61.36724257469177,67.6815996170044,50.39834451675415,14.379119157791138,10.688471078872679,13.910952806472778,30.514013290405273,8.340318441390991,11.103971481323242,44.23779034614563,9.763731956481934,6.700308799743652,9.398580789566038,157.0283200740814,42.643221378326416,692.5259051322937,10.0,1565564611.0
1883,localdesktop_10g_25_3,tpch,5GB,193.0,7152MB,1.0,,4.0,8.0,547MB,2328MB,62.0,45.87563371658325,28.91217637062073,51.041702032089226,8.964500188827516,20.56941080093384,57.99868774414063,71.09561491012573,49.43156790733338,14.106219291687012,10.842320919036863,13.329381704330444,26.470866203308105,8.491997718811035,10.117383241653444,46.88336634635925,9.646864175796507,6.60631799697876,9.286913156509401,164.9983789920807,42.317582845687866,696.9868862628937,10.0,1565565635.0
1884,localdesktop_10g_25_3,tpch,4GB,86.0,4452MB,1.0,,3.0,5.0,844MB,257MB,63.0,46.07163190841675,43.18420577049256,32.72734880447388,8.832831382751465,23.218579530715946,58.57151699066162,43.601792812347405,61.07515406608582,14.086512565612793,10.866804599761963,13.931952714920044,32.53103804588318,6.1597394943237305,9.43940782546997,70.78563666343689,15.973912239074707,11.286816835403442,9.403212308883669,117.46887421607971,45.958794593811035,675.1757633686067,10.0,1565566654.0
1885,localdesktop_10g_25_3,tpch,4GB,86.0,4452MB,1.0,,3.0,5.0,844MB,257MB,64.0,45.55070233345032,37.793741703033454,32.213168382644646,8.979378700256348,23.260544776916504,61.2020308971405,48.03432655334473,59.784112453460686,14.116491317749025,10.892104148864746,15.020839929580688,33.03730034828186,6.3507747650146475,9.621914625167848,72.21452593803407,16.661979675292972,12.725516080856323,9.321862459182741,128.15442991256714,48.12298560142517,693.0587306022644,10.0,1565567718.0
1886,localdesktop_10g_25_3,tpch,4GB,86.0,4452MB,1.0,,3.0,5.0,844MB,257MB,65.0,45.73504281044006,45.29054665565491,35.0684871673584,9.061268091201784,23.03606200218201,62.17694425582886,43.956390142440796,62.74719786643982,14.159238576889038,11.155267715454102,13.90311312675476,33.35265564918518,6.2059457302093515,9.588252782821657,75.64637756347656,19.7591552734375,12.353309631347654,9.294192552566527,125.54713296890259,49.35082793235779,707.3874084949492,10.0,1565568757.0
1887,localdesktop_10g_25_3,tpch,4GB,242.0,3345MB,3.0,,2.0,6.0,344MB,3233MB,66.0,31.306870222091675,30.59387040138245,55.94459772109985,9.168680429458616,21.96939182281494,62.94931697845459,70.10780620574951,53.591402769088745,12.482229471206665,9.276578664779665,13.332606792449953,31.446635723114014,5.446181535720825,8.773965120315554,47.37946724891663,6.8135826587677,4.5275537967681885,6.523588418960571,167.70284557342532,42.42144012451172,691.7586116790771,10.0,1565569809.0
1888,localdesktop_10g_25_3,tpch,4GB,242.0,3345MB,3.0,,2.0,6.0,344MB,3233MB,67.0,31.259637117385864,30.441118240356445,61.98921823501587,7.25139594078064,22.170382738113407,62.23174262046814,66.42736864089966,69.48266100883485,12.482635974884033,9.370912313461305,14.240759134292604,32.17474412918091,5.277354001998901,8.634632349014282,44.497703552246094,6.7414751052856445,4.569713354110718,6.449230670928955,160.18966293334958,42.849780082702644,698.7321281433105,10.0,1565570865.0
1889,localdesktop_10g_25_3,tpch,4GB,242.0,3345MB,3.0,,2.0,6.0,344MB,3233MB,68.0,31.40415620803833,30.118996620178226,62.89828681945801,7.41991400718689,24.99213194847107,85.72394680976869,77.72496938705443,63.76724672317505,12.648207664489744,9.697009086608887,18.232066869735718,42.44610548019409,5.3409459590911865,10.346545934677122,63.80243468284607,6.69501543045044,4.579304933547974,6.4398229122161865,148.57922148704532,49.024449586868286,761.8807785511017,10.0,1565571985.0
1890,localdesktop_10g_25_3,tpch,8GB,57.0,175MB,5.0,,8.0,6.0,117MB,1420MB,69.0,30.965428829193115,38.187682390213006,17.148624658584595,10.505873203277588,28.21565008163452,76.87830209732057,59.55966854095459,26.10069251060486,12.830002546310425,8.627986192703247,9.863652229309082,40.532099723815925,2.611735582351685,7.210183143615723,72.21436071395873,9.930603265762327,4.5719170570373535,6.432833909988402,397.61651968956,56.4437689781189,916.4475853443146,10.0,1565573298.0
1891,localdesktop_10g_25_3,tpch,8GB,57.0,175MB,5.0,,8.0,6.0,117MB,1420MB,70.0,31.001156568527218,38.58352255821228,17.311246871948242,10.679701089859007,28.72698283195496,81.21077251434326,62.758553266525276,41.52396559715271,12.962579011917114,8.814859628677366,9.930369853973387,39.310999870300286,2.6860077381134038,6.940309047698975,75.00727224349977,9.979092597961426,4.562559127807617,6.39926815032959,404.0221581459045,56.94003891944885,949.3514156341553,10.0,1565574634.0
1892,localdesktop_10g_25_3,tpch,8GB,57.0,175MB,5.0,,8.0,6.0,117MB,1420MB,71.0,31.164406538009644,29.44982171058655,17.85230541229248,10.921736478805542,27.89714002609253,81.02244281768799,58.53003096580506,22.82706069946289,12.765118837356567,9.58513069152832,10.710653066635134,37.448029518127434,2.71121883392334,6.929236650466919,62.60834908485413,8.444417715072634,4.552387714385986,6.391316175460815,461.89179849624634,46.33578395843506,950.0383853912354,10.0,1565575954.0
1893,localdesktop_10g_25_3,tpch,5GB,27.0,7332MB,4.0,,11.0,16.0,561MB,1465MB,72.0,31.038134336471558,37.11650252342224,23.718467950820926,7.071545839309692,23.157390356063843,59.418391942977905,41.68235874176026,59.55435228347778,12.621819257736206,8.454257011413574,16.169212341308597,33.026286840438836,2.766432762145996,6.830780506134032,65.31591010093689,10.008457660675047,8.21407675743103,6.395086526870728,108.32769966125488,44.69157409667969,605.5787374973297,10.0,1565576907.0
1894,localdesktop_10g_25_3,tpch,5GB,27.0,7332MB,4.0,,11.0,16.0,561MB,1465MB,73.0,31.27786016464233,33.575740098953254,22.88477849960327,6.840235948562622,23.664592027664185,63.31465148925781,44.56051683425903,51.339632272720344,12.994272708892822,8.489542484283447,16.110525131225586,33.50937485694885,2.798232078552246,6.72437310218811,64.45894432067871,10.072098493576052,10.0489399433136,6.724881887435912,120.1648006439209,47.19197130203247,616.7459642887114,10.0,1565577858.0
1895,localdesktop_10g_25_3,tpch,5GB,27.0,7332MB,4.0,,11.0,16.0,561MB,1465MB,74.0,31.036473035812374,30.823734760284424,23.131738424301147,6.7713727951049805,23.286850452423096,65.272319316864,47.144749879837036,52.26903820037842,12.889876127243042,8.318362712860107,19.643459558486942,32.71856451034546,2.755970001220703,6.719319105148315,63.03193235397339,9.412706136703493,9.441162586212158,6.429131507873535,114.55616021156312,47.92660140991211,613.5795230865479,10.0,1565578813.0
1896,localdesktop_10g_25_3,tpch,4GB,172.0,6801MB,4.0,,9.0,8.0,431MB,1242MB,75.0,31.370896816253662,39.14799571037293,15.97753095626831,6.936280727386475,23.552508115768433,66.65483236312865,43.1497745513916,62.5003514289856,12.809357166290285,8.221619606018066,7.92078685760498,33.50636100769043,2.6671245098114014,6.78095555305481,62.351162433624275,10.181057929992676,4.562243461608887,6.472676992416383,151.05687761306763,43.466470003128045,639.2868638038635,10.0,1565579805.0
1897,localdesktop_10g_25_3,tpch,4GB,172.0,6801MB,4.0,,9.0,8.0,431MB,1242MB,76.0,30.949276208877567,40.44997668266296,17.43479347229004,6.9936699867248535,23.61913323402405,68.75425982475282,45.539284467697144,52.45992922782898,12.663301706314087,8.94188404083252,11.002575397491457,38.20127797126771,2.627429723739624,6.763780355453491,63.73085403442383,9.927373886108398,4.596865177154541,6.452070713043213,146.27726984024045,45.77346634864807,643.1584722995757,10.0,1565580791.0
1898,localdesktop_10g_25_3,tpch,4GB,172.0,6801MB,4.0,,9.0,8.0,431MB,1242MB,77.0,31.15662813186645,38.23069143295288,16.149524211883545,6.945489168167113,23.28491806983948,71.37845516204834,43.48383736610413,54.2127091884613,12.736311197280884,8.685142993927004,8.580412864685059,31.595781326293945,2.5810341835021973,6.839238166809082,65.57300925254822,10.638734579086305,4.586331844329834,6.459291458129883,143.56494474411008,43.840109586715705,630.5225949287416,10.0,1565581764.0
1899,localdesktop_10g_25_3,tpch,4GB,11.0,7487MB,3.0,,9.0,6.0,238MB,2606MB,78.0,31.051937103271484,53.045599460601814,14.039613723754885,7.732260942459106,16.531098127365112,63.36356544494629,34.688766479492195,29.408865690231323,12.763281345367432,8.205182313919067,8.564604520797731,37.214897632598884,3.4033048152923584,30.522247552871704,105.52800273895264,9.135092735290527,4.598073244094849,6.427366256713867,27.34025526046753,43.72461891174317,547.2886343002318,10.0,1565582669.0
1900,localdesktop_10g_25_3,tpch,4GB,11.0,7487MB,3.0,,9.0,6.0,238MB,2606MB,79.0,31.33241868019104,83.46148633956909,16.00285506248474,7.619177103042602,16.49345064163208,64.88328814506532,26.76771545410156,22.857745885849,12.71009612083435,7.977008581161499,10.061977863311768,38.00923490524292,3.4393892288208012,32.185410737991326,68.63740968704225,11.095782995223999,4.566426753997803,6.510097026824951,30.05719947814941,52.85917472839356,547.5273454189299,10.0,1565583574.0
1901,localdesktop_10g_25_3,tpch,4GB,11.0,7487MB,3.0,,9.0,6.0,238MB,2606MB,80.0,31.23959541320801,70.57868194580078,13.601601123809814,6.953087568283081,16.553925037384033,83.39855003356935,36.43810248374939,20.25771927833557,12.757724285125732,8.740359783172607,10.00941801071167,39.22402167320252,3.458156108856201,40.39751648902893,89.33361172676086,8.922961950302122,4.593460321426392,6.427416563034058,34.905088424682624,51.00857424736023,588.7995724678041,10.0,1565584550.0
1902,localdesktop_10g_25_3_avg_duplicated,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,0.0,31.245273113250732,59.5429584980011,13.598262786865234,7.691628694534303,8.997753858566282,67.71861910820007,21.517751455307007,20.634451389312748,23.40060544013977,8.286219120025635,13.72319269180298,40.808991432189934,2.87353777885437,61.36250758171082,112.36754322052002,17.93969440460205,4.573575019836426,8.591215848922731,31.71967339515686,65.84120273590088,679.7014191945394,10.0,1565491871.0
1903,localdesktop_10g_25_3_avg_duplicated,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,1.0,30.83968544006348,82.30947422981262,15.067590713500975,7.706327438354492,8.946912288665771,74.627117395401,13.857858419418335,21.13095617294311,25.55331540107727,10.512375354766846,9.659558773040773,27.66125464439392,2.895902156829834,71.43284201622009,99.8893542289734,21.93936061859131,4.614279747009277,7.825429916381836,32.0053915977478,66.57390737533571,679.7014191945394,10.0,1565492870.0
1904,localdesktop_10g_25_3_avg_duplicated,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,2.0,30.95083045959473,102.00555992126465,18.653093576431274,7.859630346298218,9.093966484069824,90.04661631584167,11.015738010406494,24.623924016952515,23.42852544784546,8.631444692611693,9.974537372589113,30.498174905776978,2.6942391395568848,92.31629133224487,178.43772959709167,21.265863895416263,4.6432201862335205,8.857989311218262,37.053074598312385,69.5702564716339,679.7014191945394,10.0,1565494036.0
1905,localdesktop_10g_25_3_avg_duplicated,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,3.0,30.906402826309204,98.39611196517944,15.13860273361206,7.842897415161133,9.003095865249632,76.94185543060303,10.973290920257568,23.487539052963253,24.568082332611084,9.697492361068727,13.81174898147583,25.869518995285034,2.9829404354095463,77.32262063026428,112.82700514793396,26.85890936851501,4.6175758838653564,8.505472421646116,34.33771133422852,65.14385390281677,644.1797136465708,10.0,1565495085.0
1906,localdesktop_10g_25_3_avg_duplicated,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,4.0,30.96928954124451,92.08023977279665,14.715928077697756,18.13779902458191,9.028547763824463,67.991069316864,12.61464810371399,19.882657289505005,23.392907857894894,8.166543006896973,9.478794813156126,23.42423391342163,2.9336395263671875,69.60130286216736,96.50286722183228,33.211999893188484,4.5962324142456055,8.336416959762571,30.214603900909424,60.60032105445862,644.1797136465708,10.0,1565496071.0
1907,localdesktop_10g_25_3_avg_duplicated,tpch,4GB,1.0,64MB,8.0,,4.0,1.0,8MB,4MB,5.0,30.99552011489868,56.3582706451416,23.425584554672238,7.67464542388916,8.974338293075563,70.75974917411806,26.390163898468018,20.615843296051022,23.763094425201416,8.824300527572634,10.70725393295288,26.21689462661743,2.6437366008758545,65.19730424880981,110.83306312561035,30.037993907928467,4.537355899810791,7.867117643356322,30.85289311408997,50.75124716758728,644.1797136465708,10.0,1565497058.0
1908,localdesktop_10g_25_3_avg_duplicated,tpch,8GB,194.0,2200MB,5.0,,4.0,2.0,785MB,3191MB,6.0,31.238580226898193,35.720742464065545,23.542049169540405,12.13619613647461,23.867167949676514,65.95345950126648,45.179775953292854,21.59530019760132,12.60181999206543,8.712347269058228,8.168879508972168,33.47589063644409,2.5676262378692627,6.79485011100769,61.33640217781067,10.177556753158571,4.581131458282472,6.476909160614014,170.6089012622833,47.002830028533936,684.1974918047587,10.0,1565498051.0
1909,localdesktop_10g_25_3_avg_duplicated,tpch,8GB,194.0,2200MB,5.0,,4.0,2.0,785MB,3191MB,7.0,30.99414944648743,42.08539772033691,23.1842679977417,13.139098882675171,24.099438667297363,74.58639144897461,50.17508029937744,23.5672459602356,12.559036493301392,8.41703724861145,8.75866174697876,48.06117391586304,2.6038968563079834,6.938505411148071,69.99636936187744,10.796074628829956,4.569414138793945,6.428919553756714,187.92656779289246,52.139456987380974,684.1974918047587,10.0,1565499108.0
1910,localdesktop_10g_25_3_avg_duplicated,tpch,8GB,194.0,2200MB,5.0,,4.0,2.0,785MB,3191MB,8.0,31.53649735450745,48.980321407318115,23.63714003562927,12.008296966552734,25.530063152313232,88.41619348526001,52.287591457366936,25.672831535339355,12.459306716918945,8.753247499465942,9.806199550628662,34.055912733077996,2.6274938583374023,6.858791828155518,81.8565604686737,10.98167109489441,4.5296266078948975,6.386687755584718,177.34547686576843,56.0979642868042,684.1974918047587,10.0,1565500231.0
1911,localdesktop_10g_25_3_avg_duplicated,tpch,3GB,157.0,7178MB,8.0,,2.0,10.0,656MB,1030MB,9.0,31.18873882293701,34.46962594985962,59.02936601638794,6.1965954303741455,19.377757549285892,87.2075788974762,98.25692367553712,58.27612328529358,12.538258075714113,10.536075115203856,15.71102523803711,30.660132646560672,4.307999134063722,8.052258491516112,678.1946401596068,6.750404357910156,4.567909240722656,7.763405084609985,194.79826378822327,46.90777802467346,1152.1217985153198,10.0,1565502037.0
